vid_id,vid,frame,is_ds_keyframe,avg_cvs,C1,C2,C3,annotator_Dibesh_Shrestha_,annotator_Uttam_Laudari,annotator_Spandan_Adhikari,Conf_C1,Conf_C2,Conf_C3
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0310,True,"[0.6666666666666666, 0.0, 0.0]",1.0,0.0,0.0,"[0,0,0]","[1,0,0]","[1,0,0]",0.0028021594043821096,0.0012305522104725242,0.002729021944105625
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0315,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.006316109094768763,0.00225106836296618,0.004682235419750214
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0320,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.003792503848671913,0.0016689664917066693,0.0039476994425058365
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0325,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.0032238708809018135,0.0014451114693656564,0.0032884362153708935
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0330,True,"[0.6666666666666666, 0.0, 0.0]",1.0,0.0,0.0,"[1,0,0]","[0,0,0]","[1,0,0]",0.0022229913156479597,0.0010980602819472551,0.0026910114102065563
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0335,True,"[1.0, 0.0, 0.0]",1.0,0.0,0.0,"[1,0,0]","[1,0,0]","[1,0,0]",0.0033438601531088352,0.001434624777175486,0.0032198280096054077
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0340,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.003727301489561796,0.0015399898402392864,0.0032598688267171383
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0345,True,"[0.6666666666666666, 0.0, 0.0]",1.0,0.0,0.0,"[0,0,0]","[1,0,0]","[1,0,0]",0.00259281974285841,0.0011693259002640843,0.0028956059832125902
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0350,True,"[1.0, 0.0, 0.0]",1.0,0.0,0.0,"[1,0,0]","[1,0,0]","[1,0,0]",0.0037878029979765415,0.0016649416647851467,0.003924931399524212
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0355,True,"[0.6666666666666666, 0.0, 0.0]",1.0,0.0,0.0,"[0,0,0]","[1,0,0]","[1,0,0]",0.0016672862693667412,0.0007477261242456734,0.0017000603256747127
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0360,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.0037015737034380436,0.0014618260320276022,0.0030099886935204268
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0365,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.008108692243695259,0.002220597816631198,0.004253714345395565
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0370,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.0020619782153517008,0.0009488643845543265,0.00212341477163136
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0375,True,"[0.3333333333333333, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[1,0,0]","[0,0,0]",0.0017220876179635525,0.0008303567301481962,0.002041289582848549
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0380,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.0015203318325802684,0.0007554354961030185,0.0018774565542116761
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0385,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.005020292475819588,0.0018612779676914215,0.003769397735595703
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0390,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.005003269296139479,0.0017851270968094468,0.0035654366947710514
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0395,True,"[0.3333333333333333, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[1,0,0]",0.0018395720981061459,0.0008311959099955857,0.0018858470721170306
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0400,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.0022482825443148613,0.000956886273343116,0.0021297612693160772
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0405,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.003836984746158123,0.0014772569993510842,0.002895749406889081
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0410,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.030806684866547585,0.005330043379217386,0.007241101935505867
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0415,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.015191267244517803,0.0036716072354465723,0.006108553614467382
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0420,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.004905098583549261,0.0017766706878319383,0.0034519119653850794
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0425,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.005114306230098009,0.0017592308577150106,0.003322795731946826
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0430,True,"[0.0, 0.0, 0.3333333333333333]",0.0,0.0,0.0,"[0,0,0]","[0,0,1]","[0,0,0]",0.004361994564533234,0.001709312666207552,0.003563621314242482
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0435,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.0017037392826750875,0.0007817604928277433,0.0017597510013729334
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0440,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.0016562861856073141,0.0007682102732360363,0.0017749166581779718
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0445,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.002570848446339369,0.0011483757989481091,0.0025144494138658047
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0450,True,"[0.0, 0.0, 0.3333333333333333]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,1]",0.0025548695120960474,0.0010917462641373277,0.002543795621022582
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0455,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.0016979128122329712,0.0007723174057900906,0.0017925465945154428
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0460,True,"[0.6666666666666666, 0.0, 0.0]",1.0,0.0,0.0,"[0,0,0]","[1,0,0]","[1,0,0]",0.0016772841336205602,0.0007653820211999118,0.001718492596410215
482f2643-7eea-426d-8643-faae675739a0,2025-11-28_053936_de4b6d58-5325-4793-8df3-52c5fc65878c,0465,True,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0,0,0]","[0,0,0]","[0,0,0]",0.0024608909152448177,0.0012224522652104497,0.00346458051353693
